# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  4 17:31:56 2025
#
# User preference: *
#
# CONSTRAINT:  where (tfopwg_disp like '%kp%')
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmraerr1:    PMRA Upper Unc [mas/yr]
# COLUMN st_pmraerr2:    PMRA Lower Unc [mas/yr]
# COLUMN st_pmralim:     PMRA Limit Flag
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN st_pmdecerr1:   PMDec Upper Unc [mas/yr]
# COLUMN st_pmdecerr2:   PMDec Lower Unc [mas/yr]
# COLUMN st_pmdeclim:    PMDec Limit Flag
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN st_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN st_tmaglim:     TESS Magnitude Limit Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
loc_rowid,toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
4292,473.01,52640302,KP,06h44m27.58s,101.1149220,-32d51m30.2s,-32.8583880,-19.3890000,0.034,-0.034,0,-1.1230000,0.040,-0.040,0,2459229.4894300,0.000558,-0.000558,0,1.5732848,0.0000010,-0.0000010,0,2.4285285,0.0236833,-0.0236833,0,16875.7909849,158.0128300,-158.0128300,0,14.7247524,0.7702084,-0.7702084,0,1563.6373659,,,,1603.8131115,,,,12.0506000,0.007,-0.007,0,369.9260000,3.0025000,-3.0025000,0,5400.0000000,,,0,4.3878200,,,0,1.0953900,0.0565955,-0.0565955,0,2019-02-22 14:51:22,2021-10-29 12:59:15
4303,474.01,59843967,KP,06h16m26.9s,94.1120910,-22d32m48.78s,-22.5468820,0.2660000,0.015,-0.015,0,2.4840000,0.026,-0.026,0,2459226.0554400,0.000616,-0.000616,0,2.5167257,0.0000023,-0.0000023,0,2.5896099,0.0454739,-0.0454739,0,16406.5457432,208.0753000,-208.0753000,0,12.9083148,0.7504706,-0.7504706,0,558.8280149,,,,1240.0502722,,,,12.7632000,0.007,-0.007,0,416.4590000,2.7085000,-2.7085000,0,5403.0000000,,,0,4.5014600,,,0,0.9826380,0.0551458,-0.0551458,0,2019-02-27 22:16:31,2021-10-29 12:59:15
4336,477.01,170102285,KP,06h44m30.6s,101.1275030,-42d45m44.03s,-42.7622300,-9.0140000,0.042,-0.042,0,-87.7710000,0.048,-0.048,0,2458470.6611160,0.000135,-0.000135,0,2.9444273,0.0000008,-0.0000008,0,2.4478494,0.0195613,-0.0195613,0,20291.3838652,140.5434300,-140.5434300,0,12.7921539,0.8487273,-0.8487273,0,317.4314288,,,,1076.5451049,,,,11.7583000,0.006,-0.006,0,207.4900000,1.0265000,-1.0265000,0,5150.0000000,,,0,4.5575400,,,0,0.8872700,0.0584598,-0.0584598,0,2019-02-27 22:16:31,2024-09-19 10:08:01
4358,479.01,306362738,KP,06h04m21.53s,91.0897190,-16d57m55.4s,-16.9653900,54.7690000,0.050,-0.050,0,-19.0610000,0.056,-0.056,0,2459221.8887740,0.000215,-0.000215,0,2.7817379,0.0000010,-0.0000010,0,2.1508237,0.0164589,-0.0164589,0,12808.3940801,80.1852800,-80.1852800,0,12.6841023,0.6069252,-0.6069252,0,615.4708822,,,,1270.3448387,,,,10.8164000,0.006,-0.006,0,194.5530000,1.1960000,-1.1960000,0,5600.0000000,,,0,4.4291000,,,0,1.0209500,0.0485654,-0.0485654,0,2019-02-27 22:16:31,2021-10-29 12:59:15
4402,483.01,393414358,KP,06h17m20.73s,94.3363560,-38d19m24.18s,-38.3233830,-17.5580000,0.039,-0.039,0,-27.2970000,0.043,-0.043,0,2458469.6970720,0.000231,-0.000231,0,4.3780807,0.0000022,-0.0000022,0,5.3900978,0.0295621,-0.0295621,0,7074.3931388,33.2082630,-33.2082630,0,15.1767346,0.8269774,-0.8269774,0,1103.2707506,,,,1469.9084134,,,,10.4390000,0.006,-0.006,0,290.6840000,2.0210000,-2.0210000,0,5570.0000000,,,0,4.0106900,,,0,1.7922400,0.0968467,-0.0968467,0,2019-02-22 14:51:24,2024-09-07 10:08:02
4469,489.01,455096220,KP,08h13m00.17s,123.2507030,+04d47m13.3s,4.7870290,-9.5700000,0.081,-0.081,0,-7.3480000,0.052,-0.052,0,2459250.8462460,0.000795,-0.000795,0,3.6466612,0.0000040,-0.0000040,0,3.9225178,0.0591364,-0.0591364,0,8994.5736642,117.6988000,-117.6988000,0,13.2844134,0.6727048,-0.6727048,0,999.6687505,,,,1434.1143407,,,,11.8997000,0.006,-0.006,0,506.9650000,12.8720000,-12.8720000,0,6096.0000000,,,0,4.2151300,,,0,1.3567200,0.0661156,-0.0661156,0,2019-03-14 21:38:48,2021-12-01 16:02:01
4480,490.01,455135327,KP,08h15m47.96s,123.9498430,+05d50m12.72s,5.8368670,-17.5160000,0.081,-0.081,0,23.7820000,0.058,-0.058,0,2458491.9154770,0.000104,-0.000104,0,2.8106013,0.0000005,-0.0000005,0,2.2499254,0.0104843,-0.0104843,0,10912.6752583,57.4220120,-57.4220120,0,15.9952263,0.8162721,-0.8162721,0,1467.9572554,,,,1578.6945221,,,,9.9390800,0.006,-0.006,0,213.9850000,2.1950000,-2.1950000,0,6304.0000000,,,0,4.3591300,,,0,1.3400400,0.0682036,-0.0682036,0,2019-03-14 21:38:48,2024-10-10 10:08:04
4491,491.01,468987719,KP,08h35m42.17s,128.9256890,+10d12m23.71s,10.2065870,-9.0510000,0.046,-0.046,0,-13.6860000,0.032,-0.032,0,2460279.8664730,0.000473,-0.000473,0,3.3326812,0.0000008,-0.0000008,0,3.1250000,0.0150000,-0.0150000,0,17008.0000000,69.0431000,-69.0431000,0,14.4797000,0.6412440,-0.6412440,0,521.8770000,,,,1331.0000000,,,,12.7656000,0.007,-0.007,0,528.8250000,7.4830000,-7.4830000,0,5645.0000000,,,0,4.3768300,,,0,1.1100000,0.0500000,-0.0500000,0,2019-03-14 21:38:48,2024-02-01 16:02:02
4498,4916.01,454069765,KP,11h44m57.66s,176.2402330,-38d08m22.98s,-38.1397160,-21.1260000,0.046,-0.046,0,-0.9880000,0.037,-0.037,0,2459326.6179620,0.003629,-0.003629,0,4.1197036,0.0007363,-0.0007363,0,4.5470000,0.4560000,-0.4560000,0,2690.0000000,2.7528200,-2.7528200,0,9.0639200,0.5417360,-0.5417360,0,1047.5800000,,,,1584.0000000,,,,12.1137000,0.006,-0.006,0,647.5950000,14.7305000,-14.7305000,0,5848.8000000,105.9000000,-105.9000000,0,3.9600000,0.0700000,-0.0700000,0,1.7900000,0.0900000,-0.0900000,0,2021-12-21 22:36:58,2024-08-22 10:08:01
4502,492.01,17746821,KP,07h52m15.23s,118.0634380,+12d08m21.65s,12.1393470,6.7360000,0.094,-0.094,0,-12.1250000,0.049,-0.049,0,2458493.1646340,0.000218,-0.000218,0,3.1220166,0.0000010,-0.0000010,0,3.5718864,0.0311180,-0.0311180,0,6304.9170255,40.3899300,-40.3899300,0,14.3229397,0.8957076,-0.8957076,0,2108.4361588,,,,1728.2631239,,,,11.3155000,0.006,-0.006,0,515.4580000,16.1965000,-16.1965000,0,6280.0000000,,,0,4.0813300,,,0,1.7295800,0.1073370,-0.1073370,0,2019-03-14 21:38:48,2024-11-25 16:02:01
4535,495.01,22529346,KP,07h10m24.06s,107.6002310,-39d05m50.17s,-39.0972700,-3.8480000,0.040,-0.040,0,25.6070000,0.042,-0.042,0,2459986.2106200,0.000184,-0.000184,0,1.2749246,0.0000003,-0.0000003,0,2.7830000,0.0380000,-0.0380000,0,18699.0000000,86.8734000,-86.8734000,0,22.0328000,0.8769950,-0.8769950,0,6216.4100000,,,,2473.0000000,,,,10.0560000,0.006,-0.006,0,269.8980000,1.5710000,-1.5710000,0,6459.0000000,,,0,4.2400600,,,0,1.5200000,0.0600000,-0.0600000,0,2019-03-14 21:38:48,2023-04-04 16:02:02
4602,501.01,134537478,KP,07h13m12.34s,108.3014090,-42d24m35.14s,-42.4097620,-11.2870000,0.041,-0.041,0,-1.8550000,0.042,-0.042,0,2459987.8479580,0.001564,-0.001564,0,1.7100122,0.0000008,-0.0000008,0,1.7900000,0.1120000,-0.1120000,0,12680.0000000,2.3646500,-2.3646500,0,17.2191000,0.8761600,-0.8761600,0,826.1130000,,,,1493.0000000,,,,10.3887000,0.006,-0.006,0,250.1210000,1.5390000,-1.5390000,0,5720.0000000,,,0,4.1681600,,,0,1.5100000,0.0700000,-0.0700000,0,2019-03-14 21:38:48,2023-04-04 16:02:02
4646,505.01,268644785,KP,07h49m39.59s,117.4149760,-52d07m13.61s,-52.1204470,-4.5160000,0.041,-0.041,0,-2.2830000,0.039,-0.039,0,2459299.8654440,0.001118,-0.001118,0,3.3294649,0.0000009,-0.0000009,0,4.0123108,0.0154460,-0.0154460,0,10603.9863905,35.7496720,-35.7496720,0,16.0269619,0.6831824,-0.6831824,0,1612.7618120,,,,1616.2640286,,,,10.6815000,0.006,-0.006,0,324.6830000,2.4605000,-2.4605000,0,6003.0000000,,,0,4.1697900,,,0,1.5223800,0.0646733,-0.0646733,0,2019-03-08 14:44:09,2021-12-01 16:02:01
4663,5065.01,243244680,KP,09h06m17.81s,136.5741930,+19d24m07.41s,19.4020570,45.4920000,0.060,-0.060,0,-41.7910000,0.045,-0.045,0,2459575.8518730,0.000749,-0.000749,0,19.4921473,0.0000079,-0.0000079,0,3.5680000,0.0610000,-0.0610000,0,1700.0000000,0.1070020,-0.1070020,0,5.5068900,0.2557660,-0.2557660,0,31.9085000,,,,662.0000000,,,,9.6689600,0.006,-0.006,0,181.6900000,1.2860000,-1.2860000,0,6128.0000000,124.1000000,-124.1000000,0,4.2300000,0.0800000,-0.0800000,0,1.3600000,0.0600000,-0.0600000,0,2022-01-06 23:39:34,2024-02-01 16:02:02
4665,5067.01,117275513,KP,08h43m30.8s,130.8783480,+24d25m22.64s,24.4229560,1.1800000,0.058,-0.058,0,-34.5940000,0.037,-0.037,0,2460276.9293050,0.002662,-0.002662,0,4.6886342,0.0000058,-0.0000058,0,2.6510000,0.1070000,-0.1070000,0,1469.0000000,28.7760000,-28.7760000,0,3.3607100,0.2265980,-0.2265980,0,133.0830000,,,,946.0000000,,,,11.7421000,0.006,-0.006,0,201.8560000,1.4895000,-1.4895000,0,4954.0000000,129.1000000,-129.1000000,0,4.4700000,0.0900000,-0.0900000,0,0.8700000,0.0600000,-0.0600000,0,2022-01-06 23:39:35,2024-02-02 10:08:02
4666,5068.01,366631954,KP,08h40m43.21s,130.1800460,+10d58m58.62s,10.9829510,-65.1620000,0.088,-0.088,0,1.4170000,0.062,-0.062,0,2460277.0775870,0.001291,-0.001291,0,4.7369669,0.0000024,-0.0000024,0,2.5800000,0.0990000,-0.0990000,0,1238.0000000,29.8764000,-29.8764000,0,2.9392400,0.1565770,-0.1565770,0,307.5220000,,,,1166.0000000,,,,11.1704000,0.006,-0.006,0,154.8300000,1.2460000,-1.2460000,0,5069.2000000,124.4000000,-124.4000000,0,4.4600000,2.0000000,-2.0000000,0,0.7900000,0.0400000,-0.0400000,0,2022-01-06 23:39:35,2024-02-02 10:08:02
4670,5071.01,307733361,KP,08h38m24.26s,129.6010860,+20d06m21.63s,20.1060070,-36.1440000,0.108,-0.108,0,-13.0140000,0.061,-0.061,0,2460284.3085840,0.001209,-0.001209,0,1.6739029,0.0000007,-0.0000007,0,1.3550000,0.1170000,-0.1170000,0,863.0000000,22.3356000,-22.3356000,0,3.4444900,0.1893170,-0.1893170,0,757.1670000,,,,1461.0000000,,,,10.0121000,0.006,-0.006,0,188.9590000,2.4405000,-2.4405000,0,6115.5000000,141.5000000,-141.5000000,0,4.3300000,0.0900000,-0.0900000,0,1.2200000,0.0600000,-0.0600000,0,2022-01-06 23:39:37,2024-02-02 10:08:02
4671,5072.01,7059054,KP,08h27m44.8s,126.9366620,+17d34m45.58s,17.5793270,-13.8710000,0.062,-0.062,0,-14.7120000,0.040,-0.040,0,2460255.0170050,0.008118,-0.008118,0,5.1857680,0.0000164,-0.0000164,0,2.3560000,0.1660000,-0.1660000,0,13002.0000000,511.5800000,-511.5800000,0,7.5039900,0.6605880,-0.6605880,0,126.8770000,,,,935.0000000,,,,12.2440000,0.007,-0.007,0,169.3980000,1.0545000,-1.0545000,0,4664.8000000,144.3000000,-144.3000000,0,4.6800000,0.1100000,-0.1100000,0,0.6500000,0.0600000,-0.0600000,0,2022-01-06 23:39:37,2024-01-17 10:08:02
4673,5074.01,6893917,KP,08h22m28.18s,125.6174070,+13d44m07.11s,13.7353090,-25.4280000,0.082,-0.082,0,-2.0140000,0.052,-0.052,0,2459502.3949450,0.000061,-0.000061,0,3.0801795,0.0000005,-0.0000005,0,3.4870958,0.0076663,-0.0076663,0,8926.4323460,16.8745000,-16.8745000,0,17.0613000,0.5824587,-0.5824587,0,3331.8707078,,,,1937.7234037,,,,9.0209700,0.006,-0.006,0,226.5000000,2.4795000,-2.4795000,0,7511.0000000,130.4000000,-130.4000000,0,4.2100000,0.0800000,-0.0800000,0,1.7016900,0.0580402,-0.0580402,0,2022-01-06 23:39:38,2024-11-26 16:02:02
4679,508.01,425206121,KP,07h26m02.29s,111.5095290,+07d36m56.79s,7.6157760,-2.8500000,0.090,-0.090,0,-1.3710000,0.080,-0.080,0,2459222.7897200,0.000183,-0.000183,0,4.6117328,0.0000019,-0.0000019,0,4.0650000,0.1510000,-0.1510000,0,11890.0000000,0.2159460,-0.2159460,0,18.7958000,0.6714010,-0.6714010,0,1460.6700000,,,,1722.0000000,,,,9.6540000,0.006,-0.006,0,300.2760000,4.6140000,-4.6140000,0,7346.0000000,210.0000000,-210.0000000,0,4.1420800,1.6247500,-1.6247500,0,1.6700000,0.0600000,-0.0600000,0,2019-03-14 21:38:48,2021-10-29 12:59:15
4680,5080.01,17409453,KP,04h24m56.73s,66.2363640,+18d49m38.5s,18.8273620,25.9650000,0.052,-0.052,0,-13.6420000,0.038,-0.038,0,2460243.1905010,0.007909,-0.007909,0,9.7266500,0.0000246,-0.0000246,0,4.5840000,0.5290000,-0.5290000,0,2287.0000000,83.1154000,-83.1154000,0,7.2387100,0.3993530,-0.3993530,0,361.7390000,,,,1214.0000000,,,,12.9285000,0.009,-0.009,0,491.2420000,6.9575000,-6.9575000,0,5583.6000000,118.3000000,-118.3000000,0,4.1100000,0.0800000,-0.0800000,0,1.4500000,0.0700000,-0.0700000,0,2022-01-06 23:39:41,2023-12-14 16:02:02
4681,5081.01,203214138,KP,08h58m45.67s,134.6902800,+20d52m08.32s,20.8689790,-2.6210000,0.078,-0.078,0,-29.6970000,0.050,-0.050,0,2460280.3813010,0.013992,-0.013992,0,5.1699026,0.0000311,-0.0000311,0,1.9720000,0.0940000,-0.0940000,0,3110.0000000,1.1540100,-1.1540100,0,9.2358700,0.5555160,-0.5555160,0,562.1840000,,,,1356.0000000,,,,10.5649000,0.007,-0.007,0,306.5700000,4.5895000,-4.5895000,0,6283.4000000,149.9000000,-149.9000000,0,4.1800000,0.0900000,-0.0900000,0,1.4800000,0.0800000,-0.0800000,0,2022-01-06 23:39:41,2024-02-01 16:02:02
4683,5083.01,5882269,KP,05h16m33.79s,79.1407970,+20d15m17.65s,20.2549030,25.0000000,0.082,-0.082,0,-45.9380000,0.059,-0.059,0,2460251.7506960,0.003060,-0.003060,0,4.7948642,0.0000063,-0.0000063,0,2.2450000,0.3250000,-0.3250000,0,2280.0000000,109.0930000,-109.0930000,0,3.3985000,0.3281650,-0.3281650,0,118.6380000,,,,919.0000000,,,,12.0394000,0.006,-0.006,0,107.2720000,0.4995000,-0.4995000,0,4072.0000000,123.7000000,-123.7000000,0,4.6200000,0.1100000,-0.1100000,0,0.6500000,0.0600000,-0.0600000,0,2022-01-06 23:39:42,2024-01-17 10:08:02
4686,5086.01,178217113,KP,08h30m18.89s,127.5787230,+22d14m09.31s,22.2359190,-14.1960000,0.077,-0.077,0,1.0460000,0.050,-0.050,0,2460256.8129670,0.000200,-0.000200,0,2.9956366,0.0000002,-0.0000002,0,2.2870000,0.0780000,-0.0780000,0,7778.0000000,45.4583000,-45.4583000,0,13.1937000,0.7140350,-0.7140350,0,963.5660000,,,,1552.0000000,,,,11.0514000,0.006,-0.006,0,348.6460000,6.2145000,-6.2145000,0,6135.5000000,142.0000000,-142.0000000,0,4.2100000,0.0900000,-0.0900000,0,1.4000000,0.0800000,-0.0800000,0,2022-01-06 23:39:44,2024-01-17 10:08:02
4687,5087.01,18310799,KP,04h29m39.09s,67.4128610,+22d52m57.24s,22.8825670,82.8740000,0.134,-0.134,0,-35.6170000,0.077,-0.077,0,2460253.0127600,0.002169,-0.002169,0,17.3070631,0.0000158,-0.0000158,0,3.6460000,0.2020000,-0.2020000,0,1909.0000000,52.0714000,-52.0714000,0,3.7275000,0.2966140,-0.2966140,0,31.2616000,,,,658.0000000,,,,10.1192000,0.006,-0.006,0,59.2474000,0.1871000,-0.1871000,0,4230.6000000,104.4000000,-104.4000000,0,4.4800000,0.0900000,-0.0900000,0,0.7700000,0.0600000,-0.0600000,0,2022-01-06 23:39:44,2024-07-17 12:02:46
4690,5089.01,330687113,KP,09h05m57.46s,136.4894260,+16d19m31.85s,16.3255150,-9.2380000,0.082,-0.082,0,-9.5380000,0.059,-0.059,0,2459503.1236080,0.001240,-0.001240,0,5.1138350,0.0000227,-0.0000227,0,2.4556787,0.2931215,-0.2931215,0,1290.3750314,69.9652500,-69.9652500,0,5.6708634,1.1660464,-1.1660464,0,832.2294086,,,,1369.8736571,,,,10.9990000,0.009,-0.009,0,371.8230000,6.4190000,-6.4190000,0,6315.7000000,140.9000000,-140.9000000,0,4.1700000,0.0900000,-0.0900000,0,1.5087600,0.0786156,-0.0786156,0,2022-01-06 23:46:11,2024-11-25 16:02:01
4693,5090.01,184892124,KP,08h42m39.4s,130.6641650,+19d24m51.7s,19.4143600,-36.8050000,0.226,-0.226,0,-13.1330000,0.131,-0.131,0,2459500.6691140,0.000428,-0.000428,0,1.9828041,0.0000053,-0.0000053,0,1.1139386,0.0648300,-0.0648300,0,132105.0435175,5127.9730000,-5127.9730000,0,10.8910702,0.5742868,-0.5742868,0,20.6170397,,,,543.4709395,,,,16.0573000,0.008,-0.008,0,185.7310000,4.8600000,-4.8600000,0,3213.0000000,157.0000000,-157.0000000,0,4.9334700,0.0010925,-0.0010925,0,0.2930470,0.0116176,-0.0116176,0,2022-01-06 23:46:12,2024-11-26 16:02:02
4696,5093.01,63189173,KP,07h53m55.96s,118.4831500,+23d56m17.59s,23.9382190,-23.6550000,0.039,-0.039,0,-1.4670000,0.022,-0.022,0,2459501.0016690,0.000130,-0.000130,0,2.2984058,0.0000009,-0.0000009,0,2.0873186,0.0214808,-0.0214808,0,30832.0537335,185.3064400,-185.3064400,0,13.7058869,1.0186243,-1.0186243,0,203.7820374,,,,963.6320245,,,,12.8033000,0.006,-0.006,0,202.1520000,0.9480000,-0.9480000,0,4221.5400000,100.1210000,-100.1210000,0,4.4573300,0.0928819,-0.0928819,0,0.7945840,0.0584924,-0.0584924,0,2022-01-06 23:46:13,2024-11-26 16:02:02
4697,5094.01,19028197,KP,07h59m05.64s,119.7735020,+15d23m28.35s,15.3912090,-185.7340000,0.106,-0.106,0,-57.2630000,0.060,-0.060,0,2459500.5357400,0.000115,-0.000115,0,3.3366511,0.0000013,-0.0000013,0,1.8580034,0.0320481,-0.0320481,0,6765.8704326,43.0821300,-43.0821300,0,4.1305078,0.1541721,-0.1541721,0,29.6583759,,,,595.1913226,,,,10.2479000,0.007,-0.007,0,29.4214000,0.0507500,-0.0507500,0,3552.0000000,157.0000000,-157.0000000,0,4.7400000,0.0100000,-0.0100000,0,0.4996980,0.0149283,-0.0149283,0,2022-01-06 23:46:14,2024-11-26 16:02:02
4698,5095.01,434226736,KP,04h13m05.74s,63.2739350,+15d14m51.73s,15.2477030,122.1480000,0.223,-0.223,0,-18.3370000,0.118,-0.118,0,2459501.7751760,0.000440,-0.000440,0,3.4845543,0.0000046,-0.0000046,0,0.9158601,0.0645840,-0.0645840,0,13705.5317992,1063.4423000,-1063.4423000,0,4.2083193,1.2849267,-1.2849267,0,9.5041407,,,,447.8143065,,,,13.0275000,0.008,-0.008,0,44.9565000,0.1658500,-0.1658500,0,3204.0000000,157.0000000,-157.0000000,0,4.9366800,0.0070283,-0.0070283,0,0.2902160,0.0086926,-0.0086926,0,2022-01-06 23:46:14,2024-11-25 16:02:01
4699,5096.01,26826078,KP,07h27m39.94s,111.9164300,+24d20m10.03s,24.3361190,-4.9850000,0.068,-0.068,0,-96.2350000,0.060,-0.060,0,2460285.2526690,0.000081,-0.000081,0,2.8753183,0.0000004,-0.0000004,0,1.6150000,0.0370000,-0.0370000,0,23676.0000000,53.4753000,-53.4753000,0,11.1331000,0.8737490,-0.8737490,0,85.1168000,,,,846.0000000,,,,10.2832000,0.006,-0.006,0,71.0374000,0.1988500,-0.1988500,0,4604.0000000,127.2000000,-127.2000000,0,4.6400000,0.1000000,-0.1000000,0,0.6800000,0.0500000,-0.0500000,0,2022-01-06 23:46:15,2024-01-17 10:08:02
4700,5097.01,203214081,KP,08h58m52.52s,134.7188510,+21d04m29.27s,21.0747960,175.5120000,0.103,-0.103,0,-318.4690000,0.067,-0.067,0,2460261.8033570,0.002405,-0.002405,0,5.7459945,0.0000061,-0.0000061,0,1.1850000,0.1270000,-0.1270000,0,3650.0000000,0.0651263,-0.0651263,0,2.0608100,0.0618536,-0.0618536,0,3.9982800,,,,393.0000000,,,,11.5219000,0.007,-0.007,0,27.9276000,0.0450500,-0.0450500,0,3413.0000000,157.0000000,-157.0000000,0,4.9100000,,,0,0.3200000,0.0100000,-0.0100000,0,2022-01-06 23:46:15,2024-02-01 16:02:02
4701,5098.01,14770122,KP,07h35m01.98s,113.7582530,+17d49m48.1s,17.8300280,1.1210000,0.064,-0.064,0,-8.5920000,0.055,-0.055,0,2459500.3821370,0.000292,-0.000292,0,3.5438732,0.0000027,-0.0000027,0,4.2332052,0.0354297,-0.0354297,0,10892.9403038,74.2267760,-74.2267760,0,19.1202757,0.9519045,-0.9519045,0,1915.6933754,,,,1687.3347430,,,,11.8887000,0.006,-0.006,0,697.0040000,17.5065000,-17.5065000,0,6466.0000000,128.8910000,-128.8910000,0,4.0744400,0.0909332,-0.0909332,0,1.7462400,0.0862691,-0.0862691,0,2022-01-06 23:46:16,2024-11-26 16:02:02
4705,5101.01,366410512,KP,08h25m57.17s,126.4882110,+11d30m39.93s,11.5110930,-15.9680000,0.073,-0.073,0,-9.5240000,0.048,-0.048,0,2460247.8200340,0.003102,-0.003102,0,10.1367283,0.0000116,-0.0000116,0,5.3410000,0.6890000,-0.6890000,0,1059.0000000,40.9179000,-40.9179000,0,5.4411900,0.2852210,-0.2852210,0,992.2580000,,,,1563.0000000,,,,11.6718000,0.008,-0.008,0,518.6250000,11.2775000,-11.2775000,0,6283.0000000,128.8180000,-128.8180000,0,4.1717700,0.0862530,-0.0862530,0,1.5100000,0.0700000,-0.0700000,0,2022-01-06 23:46:17,2024-01-17 10:08:02
